user_uuid,course_uuid,legajo,course_name,periodo,particion,fecha_mesa_epoch,nombre_examen,nota_parcial,nota_final_materia
ba7d6f88-cb21-4e2a-9fe5-230adf369bec,332fb9e6-71e2-4284-8c56-2512404c7118,977217RIA,Multi-lateral grid-enabled policy,1-2022,20,2022-04-12,PRIMER PARCIAL(20),3.0,6.0
ba7d6f88-cb21-4e2a-9fe5-230adf369bec,332fb9e6-71e2-4284-8c56-2512404c7118,977217RIA,Multi-lateral grid-enabled policy,1-2022,38,2022-05-06,SEGUNDO PARCIAL(20),4.0,6.0
ba7d6f88-cb21-4e2a-9fe5-230adf369bec,332fb9e6-71e2-4284-8c56-2512404c7118,977217RIA,Multi-lateral grid-enabled policy,1-2022,52,2022-05-24,INTEGRADOR(30),6.0,6.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,c78af3b4-4574-4a82-8c41-45195ce43384,450411SZE,Object-based leadingedge help-desk,1-2022,36,2022-06-16,PRIMER PARCIAL(20),3.0,2.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,c78af3b4-4574-4a82-8c41-45195ce43384,450411SZE,Object-based leadingedge help-desk,1-2022,49,2022-07-06,SEGUNDO PARCIAL(20),4.0,2.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,c78af3b4-4574-4a82-8c41-45195ce43384,450411SZE,Object-based leadingedge help-desk,1-2022,58,2022-07-20,INTEGRADOR(30),4.0,2.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,68005d22-90dc-42f6-b90a-409714481cbc,450411SZE,Total radical adapter,1-2022,27,2022-04-07,PRIMER PARCIAL(20),5.0,5.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,68005d22-90dc-42f6-b90a-409714481cbc,450411SZE,Total radical adapter,1-2022,43,2022-05-05,SEGUNDO PARCIAL(20),5.0,5.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,0034afe6-e996-4c26-b0b9-24dbb9535465,450411SZE,Stand-alone upward-trending secured line,1-2022,31,2022-06-09,PRIMER PARCIAL(20),4.0,3.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,0034afe6-e996-4c26-b0b9-24dbb9535465,450411SZE,Stand-alone upward-trending secured line,1-2022,49,2022-07-07,SEGUNDO PARCIAL(20),4.0,3.0
d489d2e2-9d8c-46b9-8c1a-311b369abd51,0034afe6-e996-4c26-b0b9-24dbb9535465,450411SZE,Stand-alone upward-trending secured line,1-2022,58,2022-07-21,INTEGRADOR(30),3.0,3.0
aa135ece-1d06-4c2e-9b8d-65c3919bb90b,c78af3b4-4574-4a82-8c41-45195ce43384,794942RUK,Object-based leadingedge help-desk,1-2022,36,2022-06-16,PRIMER PARCIAL(20),5.0,6.0
aa135ece-1d06-4c2e-9b8d-65c3919bb90b,c78af3b4-4574-4a82-8c41-45195ce43384,794942RUK,Object-based leadingedge help-desk,1-2022,50,2022-07-08,SEGUNDO PARCIAL(20),6.0,6.0
114d684b-a264-4b41-9479-2554626e811b,bdae63a6-3624-41ee-a33f-24aa327a5a58,514116QLX,Re-engineered holistic structure,1-2022,28,2022-04-12,PRIMER PARCIAL(20),6.0,7.0
114d684b-a264-4b41-9479-2554626e811b,bdae63a6-3624-41ee-a33f-24aa327a5a58,514116QLX,Re-engineered holistic structure,1-2022,47,2022-05-14,SEGUNDO PARCIAL(20),7.0,7.0
1bf66da7-0b89-4f47-a4bc-2bbd325454fd,9ab547b0-c4e1-42de-be96-1eafbca7a9ca,095479MSA,Expanded intermediate strategy,1-2022,28,2022-04-12,PRIMER PARCIAL(20),3.0,8.0
1bf66da7-0b89-4f47-a4bc-2bbd325454fd,9ab547b0-c4e1-42de-be96-1eafbca7a9ca,095479MSA,Expanded intermediate strategy,1-2022,45,2022-05-10,SEGUNDO PARCIAL(20),7.0,8.0
1bf66da7-0b89-4f47-a4bc-2bbd325454fd,9ab547b0-c4e1-42de-be96-1eafbca7a9ca,095479MSA,Expanded intermediate strategy,1-2022,50,2022-05-19,RECUPERATORIO PRIMER PARCIAL(20),8.0,8.0
5338f878-0b09-40b1-a33f-3399be9580d4,c78af3b4-4574-4a82-8c41-45195ce43384,462572PGW,Object-based leadingedge help-desk,1-2022,36,2022-06-16,PRIMER PARCIAL(20),7.0,8.0
5338f878-0b09-40b1-a33f-3399be9580d4,c78af3b4-4574-4a82-8c41-45195ce43384,462572PGW,Object-based leadingedge help-desk,1-2022,36,2022-06-16,PRIMER PARCIAL(20),7.0,8.0
5338f878-0b09-40b1-a33f-3399be9580d4,c78af3b4-4574-4a82-8c41-45195ce43384,462572PGW,Object-based leadingedge help-desk,1-2022,36,2022-06-16,PRIMER PARCIAL(20),7.0,8.0
5338f878-0b09-40b1-a33f-3399be9580d4,c78af3b4-4574-4a82-8c41-45195ce43384,462572PGW,Object-based leadingedge help-desk,1-2022,41,2022-06-24,SEGUNDO PARCIAL(20),9.0,8.0
5338f878-0b09-40b1-a33f-3399be9580d4,c78af3b4-4574-4a82-8c41-45195ce43384,462572PGW,Object-based leadingedge help-desk,1-2022,41,2022-06-24,SEGUNDO PARCIAL(20),9.0,8.0
4b2dbad6-2dd4-483c-abe2-d66764a64b8f,0034afe6-e996-4c26-b0b9-24dbb9535465,137924SSZ,Stand-alone upward-trending secured line,1-2022,58,2022-07-20,INTEGRADOR(30),10.0,10.0
23d9db88-f5be-44f5-b024-710b81fc6a81,076bbf49-961d-4bd7-92e9-3fd0796be1f7,402758GFJ,Enhanced coherent conglomeration,1-2022,30,2022-06-07,PRIMER PARCIAL(20),8.0,7.0
23d9db88-f5be-44f5-b024-710b81fc6a81,076bbf49-961d-4bd7-92e9-3fd0796be1f7,402758GFJ,Enhanced coherent conglomeration,1-2022,48,2022-07-05,SEGUNDO PARCIAL(20),6.0,7.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,6217adea-7602-4b2f-87d0-9801be9548a1,229338YEK,Cross-platform discrete throughput,1-2022,30,2022-05-06,PRIMER PARCIAL(20),8.0,9.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,6217adea-7602-4b2f-87d0-9801be9548a1,229338YEK,Cross-platform discrete throughput,1-2022,52,2022-06-24,SEGUNDO PARCIAL(20),6.0,9.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,6217adea-7602-4b2f-87d0-9801be9548a1,229338YEK,Cross-platform discrete throughput,1-2022,52,2022-06-24,SEGUNDO PARCIAL(20),6.0,9.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,6217adea-7602-4b2f-87d0-9801be9548a1,229338YEK,Cross-platform discrete throughput,1-2022,58,2022-07-08,RECUPERATORIO SEGUNDO PARCIAL(20),9.0,9.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,02dba1b0-0745-4067-acb4-7dd81ecd7e25,229338YEK,Seamless systemic collaboration,1-2022,32,2022-05-09,PRIMER PARCIAL(20),5.0,4.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,02dba1b0-0745-4067-acb4-7dd81ecd7e25,229338YEK,Seamless systemic collaboration,1-2022,53,2022-06-27,SEGUNDO PARCIAL(20),3.0,4.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,02dba1b0-0745-4067-acb4-7dd81ecd7e25,229338YEK,Seamless systemic collaboration,1-2022,53,2022-06-27,SEGUNDO PARCIAL(20),3.0,4.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,02dba1b0-0745-4067-acb4-7dd81ecd7e25,229338YEK,Seamless systemic collaboration,1-2022,56,2022-07-04,RECUPERATORIO SEGUNDO PARCIAL(20),5.0,4.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,229338YEK,Re-contextualized foreground budgetary management,1-2022,29,2022-05-03,PRIMER PARCIAL(20),8.0,8.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,229338YEK,Re-contextualized foreground budgetary management,1-2022,29,2022-05-03,PRIMER PARCIAL(20),8.0,8.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,229338YEK,Re-contextualized foreground budgetary management,1-2022,51,2022-06-21,SEGUNDO PARCIAL(20),8.0,8.0
caaadb7e-fe51-43d6-a2f7-0a221a344bd3,557d9ce6-6c3f-44f7-8b4e-36fd8ee95baa,229338YEK,Re-contextualized foreground budgetary management,1-2022,51,2022-06-21,SEGUNDO PARCIAL(20),8.0,8.0
482678c2-a3ae-4c3b-a864-76a84cacf165,c78af3b4-4574-4a82-8c41-45195ce43384,987867VCA,Object-based leadingedge help-desk,1-2022,34,2022-06-14,PRIMER PARCIAL(20),3.0,6.0
482678c2-a3ae-4c3b-a864-76a84cacf165,c78af3b4-4574-4a82-8c41-45195ce43384,987867VCA,Object-based leadingedge help-desk,1-2022,53,2022-07-13,SEGUNDO PARCIAL(20),9.0,6.0
482678c2-a3ae-4c3b-a864-76a84cacf165,039c36a9-6864-46b5-9924-2984fd9549d0,987867VCA,Grass-roots maximized pricing structure,1-2022,35,2022-06-15,PRIMER PARCIAL(20),5.0,7.0
482678c2-a3ae-4c3b-a864-76a84cacf165,039c36a9-6864-46b5-9924-2984fd9549d0,987867VCA,Grass-roots maximized pricing structure,1-2022,54,2022-07-14,SEGUNDO PARCIAL(20),7.0,7.0
66b9ff61-2164-4acc-bac9-8215c30f65df,b8d13382-407a-4b78-982e-f08ec5d1a739,739042PXF,User-friendly intangible flexibility,1-2022,23,2022-04-05,PRIMER PARCIAL(20),6.0,5.0
66b9ff61-2164-4acc-bac9-8215c30f65df,b8d13382-407a-4b78-982e-f08ec5d1a739,739042PXF,User-friendly intangible flexibility,1-2022,40,2022-05-03,SEGUNDO PARCIAL(20),6.0,5.0
66b9ff61-2164-4acc-bac9-8215c30f65df,b8d13382-407a-4b78-982e-f08ec5d1a739,739042PXF,User-friendly intangible flexibility,1-2022,49,2022-05-17,INTEGRADOR(30),6.0,5.0
ef170a02-6896-4210-bf1a-e3573e880243,01ef15c9-2c82-455d-b5a7-94195b5f3f34,527619USS,Enhanced bandwidth-monitored core,1-2022,19,2022-04-13,PRIMER PARCIAL(20),8.0,8.0
ef170a02-6896-4210-bf1a-e3573e880243,01ef15c9-2c82-455d-b5a7-94195b5f3f34,527619USS,Enhanced bandwidth-monitored core,1-2022,40,2022-05-09,SEGUNDO PARCIAL(20),7.0,8.0
a0c04c0c-1f29-41c4-b016-626db18cb4bb,5005d82f-7a5d-4b7e-9977-9753e1d050be,058264SWN,Function-based demand-driven success,1-2022,30,2022-05-05,PRIMER PARCIAL(20),5.0,3.0
a0c04c0c-1f29-41c4-b016-626db18cb4bb,5005d82f-7a5d-4b7e-9977-9753e1d050be,058264SWN,Function-based demand-driven success,1-2022,52,2022-06-23,SEGUNDO PARCIAL(20),5.0,3.0
a0c04c0c-1f29-41c4-b016-626db18cb4bb,5005d82f-7a5d-4b7e-9977-9753e1d050be,058264SWN,Function-based demand-driven success,1-2022,58,2022-07-07,INTEGRADOR(30),5.0,3.0
35c88837-fd36-4b4b-828a-8689f4beda02,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,939307RXY,Face-to-face regional concept,1-2022,31,2022-06-08,PRIMER PARCIAL(20),10.0,10.0
35c88837-fd36-4b4b-828a-8689f4beda02,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,939307RXY,Face-to-face regional concept,1-2022,44,2022-06-29,SEGUNDO PARCIAL(20),10.0,10.0
2ba4c602-3da0-41b6-955a-9ec3b09a95b7,9ab547b0-c4e1-42de-be96-1eafbca7a9ca,928354TFY,Expanded intermediate strategy,1-2022,28,2022-04-12,PRIMER PARCIAL(20),5.0,2.0
2ba4c602-3da0-41b6-955a-9ec3b09a95b7,9ab547b0-c4e1-42de-be96-1eafbca7a9ca,928354TFY,Expanded intermediate strategy,1-2022,46,2022-05-12,SEGUNDO PARCIAL(20),4.0,2.0
2ba4c602-3da0-41b6-955a-9ec3b09a95b7,9ab547b0-c4e1-42de-be96-1eafbca7a9ca,928354TFY,Expanded intermediate strategy,1-2022,48,2022-05-16,INTEGRADOR(30),4.0,2.0
367aa55b-44fd-4aad-9ec5-70ac8c522abe,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,937863PXF,Face-to-face regional concept,1-2022,34,2022-06-13,PRIMER PARCIAL(20),7.0,6.0
367aa55b-44fd-4aad-9ec5-70ac8c522abe,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,937863PXF,Face-to-face regional concept,1-2022,59,2022-07-22,RECUPERATORIO SEGUNDO PARCIAL(20),5.0,6.0
3cdfeafe-c026-4f3c-b3b1-9ba89aa63e82,2b274b15-83bb-4629-941e-fdc573af4e0b,934333NEF,Intuitive non-volatile ability,1-2022,45,2022-05-16,SEGUNDO PARCIAL(20),5.0,8.0
3cdfeafe-c026-4f3c-b3b1-9ba89aa63e82,2b274b15-83bb-4629-941e-fdc573af4e0b,934333NEF,Intuitive non-volatile ability,1-2022,45,2022-05-16,SEGUNDO PARCIAL(20),5.0,8.0
3cdfeafe-c026-4f3c-b3b1-9ba89aa63e82,2b274b15-83bb-4629-941e-fdc573af4e0b,934333NEF,Intuitive non-volatile ability,1-2022,49,2022-05-21,INTEGRADOR(30),8.0,8.0
3bcadba3-5795-4eac-be5f-c9310568d575,4867e3bf-b2f4-4802-86b3-9da0795dd164,663301MOE,Reverse-engineered didactic encoding,1-2022,28,2022-04-13,PRIMER PARCIAL(20),8.0,8.0
3bcadba3-5795-4eac-be5f-c9310568d575,4867e3bf-b2f4-4802-86b3-9da0795dd164,663301MOE,Reverse-engineered didactic encoding,1-2022,47,2022-05-14,SEGUNDO PARCIAL(20),7.0,8.0
25e8316c-7ce3-44e9-af27-06be435041f4,2b274b15-83bb-4629-941e-fdc573af4e0b,938762EPS,Intuitive non-volatile ability,1-2022,18,2022-04-11,PRIMER PARCIAL(20),7.0,8.0
25e8316c-7ce3-44e9-af27-06be435041f4,2b274b15-83bb-4629-941e-fdc573af4e0b,938762EPS,Intuitive non-volatile ability,1-2022,18,2022-04-11,PRIMER PARCIAL(20),7.0,8.0
25e8316c-7ce3-44e9-af27-06be435041f4,2b274b15-83bb-4629-941e-fdc573af4e0b,938762EPS,Intuitive non-volatile ability,1-2022,18,2022-04-11,PRIMER PARCIAL(20),7.0,8.0
25e8316c-7ce3-44e9-af27-06be435041f4,2b274b15-83bb-4629-941e-fdc573af4e0b,938762EPS,Intuitive non-volatile ability,1-2022,46,2022-05-17,SEGUNDO PARCIAL(20),8.0,8.0
b61934b0-21e8-46f9-b914-b0b12e1a6f87,e478f666-1e63-4b87-ac9f-efc2dcf90b5d,100355UAF,Enterprise-wide content-based project,1-2022,36,2022-06-16,PRIMER PARCIAL(20),10.0,10.0
b61934b0-21e8-46f9-b914-b0b12e1a6f87,e478f666-1e63-4b87-ac9f-efc2dcf90b5d,100355UAF,Enterprise-wide content-based project,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),10.0,10.0
b61934b0-21e8-46f9-b914-b0b12e1a6f87,e478f666-1e63-4b87-ac9f-efc2dcf90b5d,100355UAF,Enterprise-wide content-based project,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),10.0,10.0
d5e0a0f6-e9bb-4fb0-b3a8-eb5ee0fdb2a1,41fc218f-a64e-4633-9efd-62ad28943f04,042241DWP,Distributed content-based moratorium,1-2022,28,2022-04-13,PRIMER PARCIAL(20),8.0,7.0
d5e0a0f6-e9bb-4fb0-b3a8-eb5ee0fdb2a1,41fc218f-a64e-4633-9efd-62ad28943f04,042241DWP,Distributed content-based moratorium,1-2022,45,2022-05-11,SEGUNDO PARCIAL(20),6.0,7.0
b51254e4-b9e9-490a-b6d5-968c2acb8a94,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,123064ZQJ,Face-to-face regional concept,1-2022,27,2022-06-03,PRIMER PARCIAL(20),10.0,9.0
b51254e4-b9e9-490a-b6d5-968c2acb8a94,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,123064ZQJ,Face-to-face regional concept,1-2022,41,2022-06-24,SEGUNDO PARCIAL(20),7.0,9.0
b51254e4-b9e9-490a-b6d5-968c2acb8a94,2b274b15-83bb-4629-941e-fdc573af4e0b,123064ZQJ,Intuitive non-volatile ability,1-2022,15,2022-04-08,PRIMER PARCIAL(20),8.0,9.0
b51254e4-b9e9-490a-b6d5-968c2acb8a94,2b274b15-83bb-4629-941e-fdc573af4e0b,123064ZQJ,Intuitive non-volatile ability,1-2022,15,2022-04-08,PRIMER PARCIAL(20),8.0,9.0
b51254e4-b9e9-490a-b6d5-968c2acb8a94,2b274b15-83bb-4629-941e-fdc573af4e0b,123064ZQJ,Intuitive non-volatile ability,1-2022,36,2022-05-04,SEGUNDO PARCIAL(20),9.0,9.0
b51254e4-b9e9-490a-b6d5-968c2acb8a94,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,123064ZQJ,Customer-focused interactive success,1-2022,25,2022-04-29,PRIMER PARCIAL(20),5.0,6.0
d8876890-352b-4a04-bcc5-067af21ccdd5,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,626653NRO,Customer-focused interactive success,1-2022,28,2022-05-06,PRIMER PARCIAL(20),8.0,7.0
d8876890-352b-4a04-bcc5-067af21ccdd5,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,626653NRO,Customer-focused interactive success,1-2022,53,2022-07-08,SEGUNDO PARCIAL(20),10.0,7.0
d84104b7-d380-4378-b5ad-5d9a35f904da,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,452142XVV,Face-to-face regional concept,1-2022,27,2022-06-03,PRIMER PARCIAL(20),7.0,7.0
d84104b7-d380-4378-b5ad-5d9a35f904da,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,452142XVV,Face-to-face regional concept,1-2022,54,2022-07-15,SEGUNDO PARCIAL(20),6.0,7.0
d84104b7-d380-4378-b5ad-5d9a35f904da,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,452142XVV,Customer-focused interactive success,1-2022,31,2022-05-13,PRIMER PARCIAL(20),6.0,6.0
d84104b7-d380-4378-b5ad-5d9a35f904da,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,452142XVV,Customer-focused interactive success,1-2022,53,2022-07-08,SEGUNDO PARCIAL(20),4.0,6.0
d84104b7-d380-4378-b5ad-5d9a35f904da,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,452142XVV,Customer-focused interactive success,1-2022,59,2022-07-22,INTEGRADOR(30),6.0,6.0
b00edd7f-b96b-483c-8856-daffdff94b15,2b274b15-83bb-4629-941e-fdc573af4e0b,376732EZF,Intuitive non-volatile ability,1-2022,13,2022-04-05,PRIMER PARCIAL(20),6.0,7.0
b00edd7f-b96b-483c-8856-daffdff94b15,2b274b15-83bb-4629-941e-fdc573af4e0b,376732EZF,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),7.0,7.0
a19132e3-6e96-4495-85eb-3e9aea6d2354,a74a41ff-ebcc-4c79-88ff-692a434f97df,907071BNE,Focused disintermediate conglomeration,1-2022,25,2022-04-29,PRIMER PARCIAL(20),9.0,8.0
74b635e2-1ab3-4472-b491-9849574eb4a6,41e74de3-7787-43cb-890e-082181a265b7,895742MCK,Persistent user-facing superstructure,1-2022,21,2022-04-01,PRIMER PARCIAL(20),3.0,4.0
74b635e2-1ab3-4472-b491-9849574eb4a6,41e74de3-7787-43cb-890e-082181a265b7,895742MCK,Persistent user-facing superstructure,1-2022,21,2022-04-01,PRIMER PARCIAL(20),3.0,4.0
74b635e2-1ab3-4472-b491-9849574eb4a6,41e74de3-7787-43cb-890e-082181a265b7,895742MCK,Persistent user-facing superstructure,1-2022,21,2022-04-01,PRIMER PARCIAL(20),3.0,4.0
74b635e2-1ab3-4472-b491-9849574eb4a6,41e74de3-7787-43cb-890e-082181a265b7,895742MCK,Persistent user-facing superstructure,1-2022,21,2022-04-01,PRIMER PARCIAL(20),3.0,4.0
74b635e2-1ab3-4472-b491-9849574eb4a6,41e74de3-7787-43cb-890e-082181a265b7,895742MCK,Persistent user-facing superstructure,1-2022,34,2022-04-22,SEGUNDO PARCIAL(20),2.0,4.0
74b635e2-1ab3-4472-b491-9849574eb4a6,41e74de3-7787-43cb-890e-082181a265b7,895742MCK,Persistent user-facing superstructure,1-2022,34,2022-04-22,SEGUNDO PARCIAL(20),2.0,4.0
74b635e2-1ab3-4472-b491-9849574eb4a6,41e74de3-7787-43cb-890e-082181a265b7,895742MCK,Persistent user-facing superstructure,1-2022,50,2022-05-19,INTEGRADOR(30),3.0,4.0
e11c4f09-0bf7-4e46-87ec-4cb5c41d089d,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,389382QSU,Customer-focused interactive success,1-2022,30,2022-05-12,PRIMER PARCIAL(20),10.0,9.0
e11c4f09-0bf7-4e46-87ec-4cb5c41d089d,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,389382QSU,Customer-focused interactive success,1-2022,56,2022-07-14,SEGUNDO PARCIAL(20),7.0,9.0
accffad1-4985-4dcd-b8f0-ac6a93aaa0d4,94f740ed-12ab-4692-8caa-4115c7fe18f6,860152YSE,Implemented methodical function,1-2022,34,2022-06-14,PRIMER PARCIAL(20),8.0,8.0
accffad1-4985-4dcd-b8f0-ac6a93aaa0d4,94f740ed-12ab-4692-8caa-4115c7fe18f6,860152YSE,Implemented methodical function,1-2022,52,2022-07-12,SEGUNDO PARCIAL(20),8.0,8.0
290f7ae9-eb92-42b1-bb33-d0e2d6171558,d2acaf58-1dcd-4f92-8104-8d3b363cb3b9,920227ULH,Compatible mobile software,1-2022,28,2022-04-13,PRIMER PARCIAL(20),9.0,8.0
290f7ae9-eb92-42b1-bb33-d0e2d6171558,d2acaf58-1dcd-4f92-8104-8d3b363cb3b9,920227ULH,Compatible mobile software,1-2022,46,2022-05-12,SEGUNDO PARCIAL(20),7.0,8.0
290f7ae9-eb92-42b1-bb33-d0e2d6171558,d2acaf58-1dcd-4f92-8104-8d3b363cb3b9,920227ULH,Compatible mobile software,1-2022,46,2022-05-12,SEGUNDO PARCIAL(20),7.0,8.0
290f7ae9-eb92-42b1-bb33-d0e2d6171558,d2acaf58-1dcd-4f92-8104-8d3b363cb3b9,920227ULH,Compatible mobile software,1-2022,46,2022-05-12,SEGUNDO PARCIAL(20),7.0,8.0
ff6b6af0-b7d7-42f4-821d-afd5ee6ef9a5,0034afe6-e996-4c26-b0b9-24dbb9535465,446345EBO,Stand-alone upward-trending secured line,1-2022,27,2022-06-03,PRIMER PARCIAL(20),7.0,8.0
ff6b6af0-b7d7-42f4-821d-afd5ee6ef9a5,0034afe6-e996-4c26-b0b9-24dbb9535465,446345EBO,Stand-alone upward-trending secured line,1-2022,27,2022-06-03,PRIMER PARCIAL(20),7.0,8.0
ff6b6af0-b7d7-42f4-821d-afd5ee6ef9a5,0034afe6-e996-4c26-b0b9-24dbb9535465,446345EBO,Stand-alone upward-trending secured line,1-2022,43,2022-06-28,SEGUNDO PARCIAL(20),9.0,8.0
2b2ca948-60d6-4feb-8586-c5777553eea6,a392a933-47d6-430b-9ab0-0702ff9ea7bd,086660OIF,Robust clear-thinking groupware,1-2022,27,2022-04-11,PRIMER PARCIAL(20),5.0,7.0
2b2ca948-60d6-4feb-8586-c5777553eea6,a392a933-47d6-430b-9ab0-0702ff9ea7bd,086660OIF,Robust clear-thinking groupware,1-2022,42,2022-05-06,SEGUNDO PARCIAL(20),4.0,7.0
2b2ca948-60d6-4feb-8586-c5777553eea6,a392a933-47d6-430b-9ab0-0702ff9ea7bd,086660OIF,Robust clear-thinking groupware,1-2022,49,2022-05-17,INTEGRADOR(30),7.0,7.0
2b2ca948-60d6-4feb-8586-c5777553eea6,a392a933-47d6-430b-9ab0-0702ff9ea7bd,086660OIF,Robust clear-thinking groupware,1-2022,49,2022-05-17,INTEGRADOR(30),7.0,7.0
2b2ca948-60d6-4feb-8586-c5777553eea6,a392a933-47d6-430b-9ab0-0702ff9ea7bd,086660OIF,Robust clear-thinking groupware,1-2022,49,2022-05-17,INTEGRADOR(30),7.0,7.0
2b2ca948-60d6-4feb-8586-c5777553eea6,a392a933-47d6-430b-9ab0-0702ff9ea7bd,086660OIF,Robust clear-thinking groupware,1-2022,49,2022-05-17,INTEGRADOR(30),7.0,7.0
882aad92-c98c-403c-aaff-1a9e415ffe50,94f740ed-12ab-4692-8caa-4115c7fe18f6,979899KYJ,Implemented methodical function,1-2022,34,2022-06-14,PRIMER PARCIAL(20),6.0,4.0
882aad92-c98c-403c-aaff-1a9e415ffe50,94f740ed-12ab-4692-8caa-4115c7fe18f6,979899KYJ,Implemented methodical function,1-2022,48,2022-07-05,SEGUNDO PARCIAL(20),4.0,4.0
882aad92-c98c-403c-aaff-1a9e415ffe50,2b274b15-83bb-4629-941e-fdc573af4e0b,979899KYJ,Intuitive non-volatile ability,1-2022,14,2022-04-07,PRIMER PARCIAL(20),8.0,8.0
882aad92-c98c-403c-aaff-1a9e415ffe50,2b274b15-83bb-4629-941e-fdc573af4e0b,979899KYJ,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),8.0,8.0
882aad92-c98c-403c-aaff-1a9e415ffe50,2b274b15-83bb-4629-941e-fdc573af4e0b,979899KYJ,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),8.0,8.0
882aad92-c98c-403c-aaff-1a9e415ffe50,2b274b15-83bb-4629-941e-fdc573af4e0b,979899KYJ,Intuitive non-volatile ability,1-2022,43,2022-05-13,SEGUNDO PARCIAL(20),8.0,8.0
bd8deea8-9740-4f46-a618-9c6b23489716,243e9f81-c62e-4092-96ac-b2fe1ec736e4,586104GJC,Exclusive methodical implementation,1-2022,26,2022-05-02,PRIMER PARCIAL(20),5.0,5.0
bd8deea8-9740-4f46-a618-9c6b23489716,243e9f81-c62e-4092-96ac-b2fe1ec736e4,586104GJC,Exclusive methodical implementation,1-2022,52,2022-07-04,SEGUNDO PARCIAL(20),2.0,5.0
bd8deea8-9740-4f46-a618-9c6b23489716,243e9f81-c62e-4092-96ac-b2fe1ec736e4,586104GJC,Exclusive methodical implementation,1-2022,57,2022-07-18,INTEGRADOR(30),5.0,5.0
bd8deea8-9740-4f46-a618-9c6b23489716,2b274b15-83bb-4629-941e-fdc573af4e0b,586104GJC,Intuitive non-volatile ability,1-2022,14,2022-04-07,PRIMER PARCIAL(20),8.0,9.0
bd8deea8-9740-4f46-a618-9c6b23489716,2b274b15-83bb-4629-941e-fdc573af4e0b,586104GJC,Intuitive non-volatile ability,1-2022,29,2022-04-25,SEGUNDO PARCIAL(20),10.0,9.0
fe7a316e-103e-4e94-a899-6bbc5ef55fd5,4867e3bf-b2f4-4802-86b3-9da0795dd164,832567EUN,Reverse-engineered didactic encoding,1-2022,25,2022-04-07,PRIMER PARCIAL(20),5.0,5.0
fe7a316e-103e-4e94-a899-6bbc5ef55fd5,4867e3bf-b2f4-4802-86b3-9da0795dd164,832567EUN,Reverse-engineered didactic encoding,1-2022,25,2022-04-07,PRIMER PARCIAL(20),5.0,5.0
fe7a316e-103e-4e94-a899-6bbc5ef55fd5,4867e3bf-b2f4-4802-86b3-9da0795dd164,832567EUN,Reverse-engineered didactic encoding,1-2022,25,2022-04-07,PRIMER PARCIAL(20),5.0,5.0
fe7a316e-103e-4e94-a899-6bbc5ef55fd5,4867e3bf-b2f4-4802-86b3-9da0795dd164,832567EUN,Reverse-engineered didactic encoding,1-2022,42,2022-05-06,SEGUNDO PARCIAL(20),5.0,5.0
